c1,c2,c3,mu_c,alpha,beta,sigma_c,sigma,s_m_n1,s_m_n2,s_m_n3
0.490137,2.65035,0.298712,2.77877,0.294237,0.984877,2.09409,0.601182,0.912161,0.567709,6.86649
0.172564,2.04711,1.19509,3.30112,0.29613,0.993433,2.07864,0.620096,1.6657,1.18355,23.0714
0.30133,1.73521,0.652935,3.27478,0.292632,0.977102,3.39567,0.630523,1.11976,0.342995,17.1069
0.572239,-0.652832,0.249165,3.1264,0.29664,0.995356,1.77324,0.600507,2.10348,1.92661,4.97103
0.474416,4.11394,1.32738,2.76088,0.296499,0.99599,2.78581,0.631226,0.62894,0.166064,22.457
0.294991,2.79639,0.496176,3.16927,0.293223,0.981827,1.91025,0.600645,2.14764,1.93261,8.2655
0.615695,2.59021,0.713702,2.86806,0.296217,0.989845,2.18054,0.611489,0.508551,0.0174174,3.46403
0.952077,3.76719,0.792178,2.99782,0.297588,0.994538,2.4603,0.623912,0.978279,0.179343,16.951
0.863584,3.86229,1.35604,2.95756,0.308633,0.99218,2.15317,0.624918,1.11408,0.491315,7.96902
0.678028,3.40932,1.1023,2.80389,0.27894,0.98707,2.00304,0.607916,0.725424,0.256407,28.1187
0.687429,3.44751,1.06378,3.14895,0.285154,0.989873,2.01594,0.61073,0.859535,0.324822,18.4271
0.823519,3.55366,1.11982,2.09893,0.273884,0.991691,1.80908,0.620078,1.19113,0.472381,10.5452
0.453765,3.03239,1.44743,3.3932,0.286823,0.983011,2.11612,0.625032,1.27647,0.443119,18.9131
0.260179,2.43459,1.03573,3.27328,0.292949,0.989112,2.40265,0.60142,1.06518,0.30293,25.5643
0.672595,3.21854,0.725435,2.98581,0.301149,0.992235,2.09335,0.630766,0.952649,0.545911,10.0572
0.54079,2.79349,0.607061,3.45876,0.288119,0.991631,2.96126,0.608298,0.827768,0.541322,16.4288
0.569601,2.14304,0.574473,3.10179,0.292151,0.971329,2.25831,0.617507,0.645707,0.214909,15.054
0.492797,2.36057,0.710147,3.39879,0.299346,0.985632,1.94936,0.605972,0.676945,0.32572,21.4649
0.408075,3.96279,0.429668,3.7364,0.30128,0.983439,2.0477,0.629391,1.45178,1.14219,13.9216
0.442149,2.50502,1.16525,2.91218,0.288967,0.986623,1.7897,0.61998,0.721313,0.220929,23.3098
0.596119,1.54569,0.484676,3.33744,0.29929,0.99639,2.88039,0.624948,1.40387,1.31175,5.96257
0.419146,3.01324,0.619262,3.40743,0.293032,0.996159,1.73158,0.611687,0.673023,0.20631,26.0996
0.134426,1.96979,1.09228,2.33559,0.289051,0.984229,2.26672,0.608744,1.33867,1.11005,6.06866
0.105251,2.94319,1.15806,3.07011,0.270855,0.983881,2.20702,0.620475,1.14116,0.952013,5.11019
0.610766,3.15695,0.423942,3.96881,0.305435,0.998122,2.23075,0.605276,0.873884,0.550655,8.30089
0.411761,2.68158,1.08573,3.12255,0.281456,0.981384,1.79019,0.62052,1.10584,0.746919,5.41466
0.643885,3.27029,0.288646,3.68027,0.298683,0.997734,2.26489,0.620701,0.849068,0.423436,26.9418
0.747581,2.73594,0.640502,2.66928,0.28749,0.989307,1.60909,0.622879,0.56942,0.0288723,10.8677
0.264209,3.56487,0.765756,2.72997,0.302902,0.992081,2.71785,0.635655,1.29586,0.759837,5.55088
0.761624,4.53026,0.781522,2.44597,0.289294,0.985079,1.65162,0.621986,0.793205,0.378481,9.0238
0.48026,3.1586,0.275574,2.35586,0.309488,0.996316,2.3793,0.623621,0.969026,0.448451,6.38054
0.5447,3.32294,1.14912,2.48755,0.288305,0.997263,2.26679,0.62181,1.12781,0.432906,8.47219
0.708315,3.78531,0.567304,3.36832,0.293903,0.982091,2.05578,0.613941,0.950487,0.437007,8.03244
0.777312,3.14305,0.55772,2.75637,0.302408,0.994781,2.08166,0.622056,0.952637,0.684555,21.4383
0.545489,3.68439,0.840069,3.96773,0.301094,0.991109,2.06204,0.608783,0.743946,0.431403,17.1509
1.01824,3.05869,0.76672,2.48978,0.284032,0.987,3.25673,0.620852,1.30412,0.327931,2.69512
1.42852,5.98025,0.602629,3.24513,0.303805,0.991993,1.60524,0.611282,1.28273,0.200955,20.8658
0.614705,2.03701,1.32352,3.11158,0.282601,0.974934,2.55036,0.604808,1.09078,0.199836,20.9601
0.588696,1.80573,1.47481,3.41859,0.284945,0.983965,2.30306,0.610845,1.01667,0.476131,10.3032
0.211793,3.18835,1.0964,2.92604,0.296105,0.986598,2.83529,0.622375,1.10558,0.988579,3.08016
0.564883,4.57366,0.361726,2.59247,0.302056,0.991129,1.82177,0.611283,1.28506,0.794947,35.0942
0.423673,3.92871,0.865777,3.24315,0.292105,0.990599,3.25348,0.615025,1.14006,0.896801,2.90385
0.827142,4.03581,0.0963417,2.51143,0.285532,0.98637,1.60019,0.607683,1.34815,0.870246,28.3807
0.14632,3.75716,1.3727,3.9328,0.295821,0.9963,2.85868,0.616384,1.28672,0.92133,22.3052
0.103152,2.40797,1.27134,2.42039,0.290248,0.979254,2.04181,0.617057,1.11905,0.723182,5.88145
0.29081,2.65258,1.44214,3.55411,0.299512,0.993912,2.38028,0.614961,0.78668,0.255047,17.9577
0.388684,3.31247,0.941145,2.50683,0.291509,0.988152,2.09217,0.618534,1.22653,0.93275,14.1423
0.453894,2.92312,0.803909,3.60161,0.302816,0.992826,3.39379,0.604151,0.889071,0.338193,10.3403
0.227663,2.22033,0.633753,1.77209,0.289543,0.990533,1.70337,0.637946,1.08136,0.473074,16.9351
0.0792644,3.46274,1.34332,2.96859,0.310098,0.998142,3.20668,0.613879,1.16712,0.345734,15.8824
0.687631,3.76617,-0.00419299,2.42136,0.284015,0.993384,1.51801,0.630792,0.935092,0.561669,16.3585
0.803725,3.61327,0.0669767,4.29719,0.281127,0.965324,2.3051,0.625074,0.98076,0.552088,20.6865
0.752203,3.38116,-0.234714,1.74651,0.284882,0.996766,1.83221,0.612887,0.812911,0.33532,7.35894
0.418452,3.20264,0.493595,3.37792,0.287343,0.996057,2.55881,0.614283,0.919181,0.664846,2.57538
0.686298,3.05336,0.406641,2.96359,0.285824,0.983829,2.27741,0.612021,1.1035,0.667057,16.5627
0.322572,2.7776,0.88745,2.57291,0.300671,0.994933,2.23119,0.614912,0.834595,0.45442,5.69929
0.231695,1.17493,0.967524,4.2557,0.284846,0.981724,1.98643,0.618165,1.29379,0.673507,5.48317
0.410062,2.44338,0.884421,2.08268,0.301057,0.987107,2.53808,0.613865,0.877675,0.461873,14.1382
0.757252,4.23373,0.30956,3.47916,0.288963,0.991576,2.24753,0.608069,1.03472,0.597224,10.5708
0.487283,3.10164,0.641587,2.89296,0.309806,0.995148,2.13801,0.613928,0.979092,0.695865,17.6193
0.323476,2.63249,0.464066,2.8353,0.315022,0.98981,2.12618,0.628235,1.28628,0.761667,14.6941
0.245813,2.11345,0.969467,2.91706,0.281322,0.989492,1.94313,0.610464,0.915429,0.438591,9.827
0.337371,2.59356,0.709758,2.53473,0.312211,0.993567,2.26963,0.617256,1.07463,0.660729,12.2506
0.283448,1.88518,0.410535,3.4457,0.285426,0.987122,2.29027,0.626099,1.10893,0.836244,1.45794
0.520482,2.38328,0.962031,3.35323,0.304361,0.989132,2.52356,0.611137,0.873287,0.316358,12.8272
0.784969,3.07902,0.349754,3.00005,0.282164,0.990906,1.71811,0.620575,1.1263,0.572711,5.8797
0.732318,3.01414,0.663433,3.25578,0.28382,0.988945,1.592,0.618938,1.10472,0.453188,5.22157
0.111619,2.51308,1.44522,2.62071,0.284435,0.988005,2.13304,0.604489,1.08975,0.728205,28.1804
0.733761,2.87351,0.0357483,3.11349,0.298409,0.977595,1.90925,0.61671,0.799731,0.708397,5.10814
0.552083,2.82459,0.86189,2.9297,0.296812,0.996124,2.49591,0.62934,1.48514,0.826631,28.2309
0.378705,1.90046,0.640793,3.00232,0.296201,0.990716,2.17499,0.610611,0.754557,0.172652,4.29816
0.403457,1.90567,0.71716,3.60726,0.300271,0.986319,1.96996,0.608328,0.796931,0.30703,32.7638
0.597342,3.24491,0.701322,3.52349,0.296425,0.989332,2.2102,0.618106,1.41982,1.083,6.51689
0.888383,4.69959,0.38849,3.57052,0.289873,0.992296,2.64814,0.612335,0.851564,0.455816,21.4545
0.594204,2.778,0.402842,3.17585,0.297009,0.985429,2.30453,0.623218,1.03505,0.93407,2.97946
-0.0158462,2.3635,1.64132,2.8494,0.293484,0.98923,1.72506,0.608635,0.808341,0.392058,3.63145
0.0641245,2.73094,1.46998,3.76855,0.288964,0.991292,2.64405,0.614743,1.132,0.692643,4.91162
0.7365,4.11607,0.0512215,2.78028,0.299973,0.987466,2.15324,0.605342,0.853533,0.321884,12.5925
0.750876,3.69626,0.0802538,3.55375,0.291867,0.984825,1.82473,0.607811,0.670992,0.254491,23.6082
0.592528,2.5078,0.771454,2.606,0.293312,0.994588,2.4146,0.61734,1.54728,1.12279,7.48873
0.992415,2.9608,0.313155,2.9799,0.278358,0.997272,1.95107,0.613272,0.760488,0.0936372,23.7352
0.814051,2.56989,0.737393,3.1693,0.308366,0.983082,1.96849,0.610684,1.12398,0.338674,8.88745
0.884863,2.50171,0.529005,3.72246,0.283747,0.983088,1.68313,0.616468,1.01452,0.735171,16.5529
0.761802,3.89363,0.186783,3.5077,0.306044,0.996438,2.69632,0.619248,0.70818,0.258475,5.28186
0.777629,4.13512,0.126032,3.43831,0.306715,0.996245,2.71211,0.62179,0.745907,0.469369,3.31956
0.33666,3.13476,1.06492,4.23503,0.282323,0.997715,1.93388,0.61149,0.945823,0.503159,11.7298
0.369376,2.83649,0.837881,2.38704,0.28889,0.954369,2.76186,0.612244,1.0119,0.704256,5.05424
0.551725,3.40653,0.524949,3.6576,0.291714,0.997308,1.54984,0.615012,1.05378,0.774618,7.64152
0.248082,2.41837,1.16087,3.56901,0.292919,0.996455,2.46507,0.622536,1.08797,0.513718,9.59543
0.0873787,1.10502,1.02978,1.93929,0.262214,0.988122,1.59624,0.616521,1.09755,0.627564,2.22489
0.279505,2.35153,1.22353,4.70719,0.306198,0.98646,2.98694,0.629526,0.98217,0.479197,15.2239
0.621545,3.31851,0.340205,2.07787,0.283151,0.993373,1.69308,0.612072,1.42105,1.16434,3.34108
0.665014,2.92765,0.184298,4.12787,0.291992,0.984236,2.41743,0.616388,0.635355,0.305089,25.9141
0.349686,2.74701,1.2329,3.47515,0.283346,0.99749,2.00572,0.624875,1.24475,1.0377,12.3872
0.399196,2.93333,0.799497,3.44447,0.295106,0.997613,1.89477,0.625881,1.22113,0.810642,8.58099
0.278064,2.49465,1.53995,3.76313,0.304227,0.977637,2.22503,0.614244,0.630465,0.2349,14.5227
0.215084,2.29488,1.45013,2.43017,0.287557,0.99502,2.06267,0.611997,1.36292,0.810195,18.7657
0.405509,2.26585,0.693358,3.95865,0.295897,0.996129,2.2794,0.61581,0.47378,0.0946836,13.5064
0.96734,3.71373,0.0658372,2.497,0.296391,0.987508,2.10378,0.6145,1.2528,0.987207,5.3396
0.95482,3.44854,0.123564,2.63868,0.298323,0.992039,2.5709,0.62315,1.14627,0.82847,6.64787
0.415974,3.78878,0.497012,2.62963,0.298958,0.994337,1.94393,0.611629,0.869914,0.499955,23.857
0.481838,2.76167,0.842275,3.27328,0.292789,0.974855,2.24699,0.62537,0.807016,0.450821,9.85233
0.218785,2.71783,0.819322,2.89164,0.304492,0.997064,1.96139,0.60257,1.00498,0.0254406,10.7273
0.624124,3.05743,0.72494,2.98816,0.284998,0.992004,1.99995,0.622284,1.44811,0.8365,8.76876
0.37767,2.49755,0.639034,2.87121,0.286285,0.976935,1.95809,0.610576,0.845219,0.029853,13.3269
0.546265,2.77071,0.294615,2.72056,0.288867,0.988567,2.03536,0.601846,0.75726,0.0350736,14.0607
0.550399,2.90935,0.366717,2.15146,0.281273,0.990805,2.17215,0.605577,0.573443,0.0320852,27.8797
0.372292,3.1873,1.23135,3.20009,0.294601,0.992277,2.78394,0.616904,1.29514,1.07189,6.55465
0.669154,3.60574,0.149792,3.01298,0.295956,0.986851,2.05391,0.617348,0.717638,0.435208,8.15397
0.373287,1.80344,0.640866,2.16249,0.289815,0.990744,2.55635,0.616256,1.20988,0.851671,9.45734
0.264524,1.39634,0.866134,2.37165,0.29451,0.979721,2.08604,0.611266,1.32714,1.0862,5.00155
-0.0706158,2.16275,0.700523,2.83546,0.293299,0.998406,2.15492,0.604741,1.05435,0.210212,12.3721
-0.279135,2.34562,1.48397,2.79947,0.302914,0.974972,1.97631,0.623749,1.51983,0.792249,4.17752
0.570922,3.3327,0.415378,3.7667,0.291186,0.996973,1.82014,0.612509,1.05993,0.816192,20.3208
0.356858,2.93013,0.948304,2.14329,0.300467,0.991177,2.91187,0.606564,0.961221,0.744759,3.01992
0.929533,3.73832,0.0632104,2.50215,0.284864,0.981795,2.13303,0.627207,1.24364,0.978002,8.72668
0.230525,2.19719,1.15433,2.07907,0.302346,0.989912,2.09039,0.61153,0.7112,0.203749,11.511
0.647453,2.78313,0.421404,2.55781,0.277684,0.988763,1.72814,0.616975,1.41908,0.815706,6.93955
0.555162,2.51275,0.842753,3.25377,0.285147,0.989521,1.87041,0.623492,1.06787,0.920286,2.61845
0.64622,3.45619,0.266454,2.6353,0.283725,0.984109,1.60301,0.596065,1.85462,1.20184,34.4743
0.119098,2.34232,0.869982,3.35838,0.300129,0.993154,2.31129,0.631981,1.23085,0.66336,0.952407
0.185449,2.59545,1.03171,3.28314,0.288415,0.990642,1.90531,0.611979,1.05776,0.246174,18.931
0.342189,3.2554,0.8352,3.61027,0.285924,0.976736,2.272,0.598496,0.645252,0.346623,20.5698
0.274899,3.28858,0.943617,3.42769,0.287102,0.981951,2.44922,0.606196,0.679574,0.392675,23.2773
0.41163,3.2302,0.750271,2.95425,0.286197,0.982317,2.38635,0.610475,1.00321,0.472231,12.2043
0.715065,3.46458,0.278397,3.20279,0.300428,0.991239,2.89137,0.614534,1.00179,0.595602,3.38819
0.551676,1.83218,0.795753,2.95496,0.290133,0.992948,2.64061,0.614542,0.971126,0.614076,9.20795
0.482214,2.03517,0.714949,3.00246,0.279482,0.980612,1.60009,0.620778,1.27534,0.768927,7.98008
0.872293,4.27418,0.243519,2.90142,0.29449,0.99215,1.89355,0.639368,0.989161,0.868586,2.64165
0.311489,2.39747,0.810927,2.99907,0.305623,0.993572,2.14715,0.593308,0.922861,0.379412,4.54741
0.403993,2.6058,0.980876,3.77211,0.297109,0.98873,2.45148,0.640695,1.18411,1.00292,7.34805
0.456653,2.59834,0.789551,3.34158,0.291052,0.990809,2.4425,0.633108,1.12385,0.587203,12.3128
0.309873,2.10473,1.33984,3.48542,0.310593,0.990497,1.9189,0.622397,0.711453,0.327821,12.5074
0.624745,1.74408,0.192535,4.46678,0.29692,0.983977,2.86664,0.605753,1.09493,0.773695,13.3467
0.45818,2.9856,1.15831,2.14534,0.293249,0.994045,1.97178,0.625199,0.972464,0.66849,7.44026
1.12812,3.71988,-0.33599,3.9181,0.298608,0.986201,2.15251,0.632161,0.855803,0.214304,11.4511
0.969191,2.99339,0.448045,2.80472,0.294503,0.992754,2.37118,0.619646,0.72761,0.0490877,9.54489
0.770758,1.4791,0.843913,2.42365,0.286036,0.980444,2.41119,0.609498,0.903903,0.036931,19.3657
1.14826,2.76023,-0.191625,3.75231,0.290581,0.996984,1.57352,0.629088,1.03099,0.232405,10.6058
1.13847,2.93425,-0.0559656,3.32325,0.293563,0.994817,1.66831,0.627685,1.17945,0.452325,6.46363
0.999034,3.15092,0.327471,3.23786,0.303096,0.975979,1.51638,0.63665,0.890095,0.473698,7.70489
1.04017,3.41391,0.310855,3.12603,0.297931,0.988376,1.77125,0.634405,0.787436,0.404233,5.64362
0.760307,2.26763,0.437803,3.35683,0.302263,0.992523,2.64221,0.603005,0.965559,0.520414,10.6132
0.471465,2.59412,1.17776,2.89181,0.295311,0.986534,1.96672,0.613722,1.07814,0.660789,20.349
0.511776,3.29523,0.305119,3.28578,0.295071,0.99155,2.19174,0.626054,0.910194,0.450166,10.2528
0.576228,2.68471,0.603059,2.89696,0.301863,0.988554,1.95147,0.622436,1.10892,0.710676,17.284
0.624606,2.2883,0.8811,3.3233,0.281417,0.983469,2.32211,0.605038,0.907285,0.395973,13.0248
0.268112,3.29835,0.915363,2.62982,0.284395,0.990637,2.22512,0.620652,1.07228,0.458172,15.9114
0.210361,3.34754,1.22405,2.70274,0.301685,0.988012,2.45239,0.616704,1.40824,1.11698,14.5466
0.566804,3.46355,0.462236,3.03349,0.285145,0.990408,1.84466,0.59678,0.80207,0.525454,16.2514
-0.0191978,2.1539,1.42906,2.83373,0.302767,0.984147,2.49392,0.630384,1.1982,0.746312,16.3442
-0.0710472,1.86991,1.44093,3.31985,0.284442,0.997646,1.71812,0.609545,1.09997,0.520135,1.47186
0.0266882,1.97,1.56365,3.51633,0.29223,0.998131,1.93865,0.605114,0.918065,0.540096,1.82568
0.260761,2.51975,0.594138,2.90172,0.292192,0.99614,1.80821,0.61753,0.839367,0.0338077,7.69698
1.13084,5.07863,0.441689,2.45598,0.28496,0.990699,2.32966,0.624654,0.631875,0.125043,3.36769
0.964103,4.60054,0.361586,4.24765,0.300031,0.997633,2.27406,0.605214,1.50701,0.870203,13.4238
0.980863,4.40773,0.455048,4.0977,0.300446,0.997417,2.1743,0.606673,1.35884,0.84665,20.6319
0.343992,4.22438,1.31455,2.4469,0.300727,0.988244,1.99957,0.621848,1.08301,0.506289,10.0557
0.664871,3.62459,0.193837,2.58637,0.294061,0.993321,2.10774,0.61465,0.74843,0.348145,4.23331
0.783127,3.28716,0.126139,3.30734,0.301592,0.990383,2.48252,0.615309,1.14797,0.672486,27.3993
0.485098,2.65658,0.500745,3.65717,0.298172,0.994382,2.51993,0.622558,1.35227,1.12781,7.38819
0.423123,2.42857,1.0473,2.98815,0.313853,0.99382,1.74118,0.620948,0.637928,0.0960653,13.5134
0.793493,4.47111,0.485492,2.56969,0.279281,0.988846,2.47665,0.61366,0.959246,0.672622,14.6238
0.832828,5.16217,0.965223,3.07547,0.284188,0.995787,1.60507,0.632535,1.09075,0.363609,19.3863
0.922037,5.39006,0.627749,3.25342,0.286847,0.997815,2.07136,0.629196,0.993885,0.503801,25.7551
0.770036,4.60516,0.648925,2.72901,0.310876,0.9964,2.2824,0.618007,0.905811,0.314466,6.80822
0.812296,4.52164,0.199175,2.04534,0.297936,0.997412,3.13045,0.626681,1.13339,0.790092,28.6666
0.837132,4.43226,0.220597,2.7326,0.297612,0.995905,3.04872,0.610079,0.964476,0.61413,9.95872
0.462026,2.7415,0.673238,3.48497,0.286915,0.967248,1.74623,0.6227,0.893263,0.541961,12.0744
0.144753,2.68868,1.62204,2.74769,0.285452,0.998662,2.07448,0.617302,0.862687,0.451717,11.2196
0.206293,2.76757,1.29593,3.32745,0.288851,0.974945,1.7911,0.620642,0.812262,0.0651556,13.1505
0.493102,2.5998,0.506893,2.08831,0.28649,0.986083,2.67833,0.625813,0.661144,0.266228,8.35734
0.238014,1.78587,1.34387,3.76358,0.291336,0.995822,2.0303,0.606858,1.29544,0.962442,11.6273
0.302764,1.77249,1.18246,2.02914,0.297001,0.992181,2.38507,0.613408,0.767812,0.45462,10.541
0.667199,3.355,0.288081,1.89566,0.282727,0.98266,2.69336,0.615326,1.08457,0.997341,2.40559
0.481041,2.36389,0.710025,4.10994,0.307448,0.993913,2.01423,0.612555,1.03758,0.689504,5.98706
0.0866955,2.66911,1.1027,3.73799,0.29424,0.984857,2.74486,0.623807,0.898057,0.294266,19.9665
0.181717,2.13911,1.07341,2.82501,0.293802,0.985497,2.02468,0.599782,1.28029,1.10719,3.71011
0.318548,2.90034,1.03107,2.80884,0.295353,0.986477,1.79504,0.610142,0.73911,0.216463,15.7843
0.542158,2.50237,0.426406,3.23075,0.296815,0.9952,2.81339,0.620508,1.57808,1.16438,13.815
0.421107,2.61444,0.70236,3.00855,0.281543,0.976353,1.80446,0.629402,0.65738,0.100017,0.142132
0.386928,4.78534,0.78355,3.7507,0.297286,0.997532,2.2891,0.610034,2.02716,1.32228,8.30973
0.625281,3.83808,0.829634,3.68883,0.297566,0.985725,1.76891,0.604778,0.876449,0.0500543,16.9527
0.427832,2.50115,0.523486,4.14513,0.307687,0.989931,2.58915,0.629165,1.5837,1.05254,13.9195
0.53034,3.20887,0.808929,2.3837,0.286514,0.990516,2.50875,0.602442,0.699018,0.314198,12.8458
0.406164,2.11318,0.814358,3.00981,0.311315,0.989988,1.99569,0.637788,1.27117,0.694541,14.3606
0.55476,3.69682,0.566631,2.5576,0.284946,0.977547,2.18071,0.606759,0.930986,0.141623,10.2413
0.431634,2.07275,1.36092,3.77301,0.298768,0.996048,2.04065,0.614264,1.03297,0.174782,22.6058
0.388623,2.40761,1.16236,2.61265,0.307725,0.989143,1.78696,0.617399,0.905522,0.418987,15.6982
0.268927,2.0507,1.30636,3.75051,0.295492,0.99608,2.07533,0.624367,1.07317,0.68245,16.5841
0.845529,3.94104,0.0507023,2.7373,0.303308,0.98078,2.22811,0.608414,1.03541,0.523685,19.3549
1.04567,3.88356,-0.418855,2.82788,0.290625,0.991643,2.04937,0.615431,1.1105,0.283987,19.725
0.554935,4.47057,1.1326,2.9074,0.284461,0.987518,1.84886,0.614677,1.09758,0.522061,12.1437
0.33515,4.23683,0.74405,3.23138,0.296228,0.994608,2.2035,0.625044,1.26641,0.642545,13.2622
0.453317,3.41935,0.730602,3.31877,0.303508,0.998904,2.08976,0.623838,1.00884,0.653279,15.4611
0.751922,3.47034,0.613421,3.6726,0.283832,0.987484,2.18802,0.636565,0.988798,0.248796,14.9337
0.765594,1.65486,0.435971,1.95822,0.292864,0.987676,2.30916,0.610647,1.2497,0.273337,13.155
0.246468,1.10326,1.32989,4.0647,0.27947,0.989798,2.06555,0.627438,0.865069,0.69714,7.01179
0.769035,2.42302,0.119572,2.20074,0.292818,0.995293,1.88789,0.622041,1.056,0.890359,10.1973
0.717139,2.43793,0.0306061,3.19773,0.302775,0.990897,1.77034,0.63041,1.55928,0.976694,9.48252
0.752132,1.70973,0.884679,2.91792,0.288118,0.990086,2.24485,0.605273,1.47842,0.949854,29.95
0.853956,2.43117,0.250243,3.16433,0.29729,0.990759,2.31678,0.614937,0.828467,0.592586,4.21596
0.393986,1.74097,0.644532,2.19405,0.294291,0.990948,2.21875,0.606792,1.93637,1.5713,15.7231
0.59159,2.97726,0.946365,2.16131,0.294575,0.995523,2.24999,0.616063,1.0074,0.640529,21.4681
0.712426,2.77234,0.792226,2.98806,0.292734,0.993181,1.69392,0.607725,0.893082,0.332335,8.72335
0.62979,3.14152,0.67558,4.64548,0.301023,0.993266,2.72726,0.626826,1.00042,0.578596,26.9303
0.705263,2.80331,0.6351,1.86644,0.302122,0.99142,2.54816,0.611751,0.958245,0.455407,5.88757
0.184613,0.672421,1.09168,2.1514,0.304132,0.994854,1.64585,0.626291,0.941917,0.354913,15.0182
0.710635,1.71661,0.180594,3.00387,0.278771,0.989545,3.06135,0.605834,1.65664,1.26191,11.8529
0.752079,2.19828,0.637635,2.77281,0.299008,0.995522,1.24298,0.615923,1.10349,0.624012,21.8877
0.679648,2.84791,0.926707,3.77786,0.286008,0.990657,2.06124,0.612334,0.812292,0.416372,10.4817
0.371749,2.39921,1.05358,2.1614,0.304054,0.984509,2.10265,0.606451,1.14453,0.799865,10.9332
0.286864,1.84699,1.80577,4.72303,0.295551,0.994594,2.31312,0.622466,0.678186,0.205367,9.03011
0.909855,3.50241,0.627961,2.10037,0.290594,0.981719,2.33871,0.609377,1.00296,0.490692,23.6544
0.170988,3.01203,1.15516,3.85263,0.284377,0.997214,2.0202,0.60955,0.843509,0.519916,8.63858
0.293786,4.28434,1.30328,2.18202,0.290407,0.98187,1.99802,0.620986,1.60215,1.07883,21.5741
0.434897,2.68365,0.619993,2.75203,0.286975,0.995083,2.24119,0.620318,0.753817,0.507819,3.97975
0.337809,2.63238,0.847237,2.60551,0.287551,0.989213,2.21207,0.624953,0.811599,0.517595,5.30059
0.447393,2.5087,0.868806,3.90964,0.286107,0.974822,2.6747,0.607143,0.881737,0.562275,8.0334
0.550709,2.71251,0.598681,1.95848,0.299368,0.994859,2.16588,0.625053,1.38799,1.18246,4.21891
0.220183,1.68237,1.01196,4.49363,0.299431,0.986622,2.24132,0.612716,0.670207,0.256667,14.8484
0.350462,2.97548,1.85319,1.78836,0.295582,0.986314,2.17219,0.613945,1.37714,0.96018,16.0693
0.789757,5.47895,-0.26707,2.68906,0.29837,0.98633,2.29055,0.612735,1.93123,1.57492,13.6086
0.313108,5.16193,1.32231,2.99067,0.287277,0.994197,1.85869,0.622734,1.65507,0.877742,16.7695
0.700543,2.71388,0.217732,3.59767,0.298883,0.991478,2.34914,0.61494,0.766965,0.486121,12.4707
0.76646,2.67836,0.022533,3.4277,0.301848,0.992661,2.29236,0.615328,0.844161,0.448015,9.66438
0.540077,2.93468,1.0276,2.61422,0.279613,0.980031,1.93555,0.609189,1.13986,0.644393,16.7669
0.510311,2.89637,0.259,3.42156,0.294529,0.991049,1.90234,0.623549,0.839656,0.4735,10.4768
0.287244,2.22426,1.02211,3.33873,0.295215,0.986379,2.27981,0.618651,0.896203,0.60818,8.31613
0.410873,2.1659,0.690046,3.18243,0.305754,0.98562,2.23429,0.617052,0.780985,0.464411,6.90207
0.177831,2.45124,1.0664,3.32859,0.298825,0.987825,2.09408,0.618436,0.97591,0.375652,16.5678
