c1,c2,c3,mu_c,alpha,beta,sigma_c,s_m_r,s_r1,s_r2
0.11901,1.03765,0.519785,1.82688,0.681059,0.951787,1.70991,0.5443,0.518016,1.8653
0.250787,1.02271,0.804278,3.28671,0.587827,0.948418,2.5427,0.582511,0.519914,1.49333
0.478749,1.16643,0.878016,2.25271,0.545805,0.963404,1.66276,0.460825,0.53933,1.31379
0.522498,1.19909,0.785755,2.08687,0.566863,0.965229,1.83279,0.604174,0.547891,1.27045
0.204957,1.02171,1.01484,1.66855,0.53713,0.873404,1.78473,0.567369,0.544284,1.48973
0.213204,1.03668,0.994342,1.67616,0.541855,0.865896,1.78756,0.572266,0.544622,1.49056
0.240299,1.16794,0.845526,2.10521,0.470212,0.801044,1.34615,0.58212,0.539315,1.34516
0.295718,1.15981,0.661858,1.62674,0.407139,0.704866,1.85248,0.567794,0.549526,1.23145
0.157018,1.13143,0.849793,2.41563,0.412859,0.774119,1.65308,0.506978,0.555488,1.04388
0.315116,1.23454,0.584407,2.20061,0.448098,0.865882,1.57803,0.544448,0.561526,1.04316
0.282599,1.21506,0.524139,1.88611,0.486225,0.878667,1.70325,0.495627,0.557736,0.930869
0.190173,1.05336,0.782916,2.21437,0.410557,0.694516,1.46443,0.499484,0.558216,1.39776
0.156739,1.10112,0.729751,1.79834,0.48766,0.91771,1.62805,0.590991,0.531271,1.09058
0.141691,1.05761,0.656314,1.88834,0.532067,0.888749,1.55226,0.633608,0.540593,1.36088
0.145053,0.891901,0.776799,2.74637,0.531676,0.974339,1.85316,0.637521,0.528459,1.40501
0.318843,1.08447,0.858254,1.48242,0.54939,0.927895,1.41347,0.519231,0.546306,1.41805
0.313415,0.998869,0.777787,1.88189,0.536535,0.953414,1.39774,0.468533,0.542598,1.21783
0.240171,0.905284,1.04167,1.75104,0.568346,0.876841,1.35111,0.58698,0.547774,1.39864
0.358616,1.02754,0.525423,1.78694,0.502196,0.851116,1.81405,0.663776,0.525463,1.23526
0.122965,0.871929,0.994022,1.37408,0.553403,0.873179,1.15425,0.708171,0.565755,1.20499
0.0932154,0.862796,0.80654,1.14856,0.468656,0.930603,1.57411,0.689502,0.547338,1.15027
0.155894,0.970796,0.739627,1.20768,0.488689,0.923854,1.60231,0.686514,0.553165,1.12931
0.127994,0.981939,0.829201,1.25227,0.514849,0.902921,1.62393,0.754568,0.555572,1.11744
0.252494,1.11899,0.639706,1.19455,0.548663,0.920502,1.73632,0.395906,0.550214,1.39078
0.493973,1.18,0.609359,1.17459,0.587546,0.896043,2.20731,0.740252,0.531441,1.591
0.608698,1.28536,0.449558,1.11661,0.522916,0.885219,2.25956,0.510074,0.508957,1.39891
0.559085,1.31915,0.342324,2.63548,0.623748,0.891228,2.05337,0.642559,0.536738,1.61987
0.559153,1.24146,0.451805,2.60349,0.569224,0.926391,1.8598,0.656752,0.536909,1.44773
0.434775,1.10273,0.712076,1.67449,0.543049,0.945227,1.9994,0.562564,0.530367,1.562
0.423214,1.21621,0.81572,2.37165,0.521667,0.943575,1.6329,0.422564,0.557916,1.15796
0.433999,1.22736,0.728666,2.53009,0.545807,0.945264,2.43702,0.466494,0.558731,1.24745
0.434348,1.26911,0.77717,2.48017,0.558045,0.909812,2.25612,0.508789,0.560562,1.11201
0.593323,1.3703,0.793999,1.94366,0.492727,0.973583,2.2044,0.458308,0.57735,1.03161
0.691983,1.51074,0.64302,2.64271,0.526492,0.918113,1.7041,0.558069,0.556322,1.01267
0.58138,1.45589,0.886624,2.84801,0.510599,0.860928,2.01229,0.715009,0.558955,1.09736
0.580736,1.3186,0.579233,1.69424,0.494309,0.943411,1.07662,0.4288,0.55584,1.14764
0.582942,1.32462,0.861094,1.67438,0.527222,0.897913,1.00251,0.460159,0.560893,1.15484
0.442601,1.29018,0.799348,1.96797,0.499928,0.911256,1.80169,0.392481,0.559373,1.06749
0.584483,1.34151,0.502193,1.84499,0.519247,0.876035,2.16077,0.664821,0.554494,1.1721
0.557244,1.37535,0.396331,1.91347,0.494186,0.808958,2.08724,0.655416,0.56129,1.27319
0.370974,1.15449,0.725794,2.40966,0.556789,0.931957,1.53004,0.392529,0.54294,1.33991
0.436301,1.33922,0.637607,2.18039,0.5503,0.925605,1.72667,0.518579,0.546251,1.27962
0.470645,1.34955,0.592011,2.07998,0.560999,0.89671,1.78448,0.490934,0.56368,1.29384
0.476988,1.43179,0.634701,2.23562,0.550909,0.938526,1.91651,0.473932,0.554913,1.31109
0.352583,1.17586,0.681065,2.12102,0.557759,0.992793,1.05636,0.532472,0.553713,1.15444
0.345738,1.04967,0.845421,2.17017,0.652242,0.944006,2.12557,0.401342,0.503598,1.82822
0.343535,1.10124,0.839842,2.11434,0.650282,0.940864,1.8886,0.429537,0.484493,1.85641
0.429915,1.09802,0.960799,1.95282,0.458188,0.818326,1.28437,0.590472,0.568077,1.13551
0.468737,1.30123,0.89257,2.01737,0.562848,0.884512,1.8653,0.493086,0.505453,1.68557
0.32175,1.00598,0.979486,1.93924,0.583121,0.892012,1.38826,0.491963,0.572211,1.39629
0.358441,1.05334,0.752551,1.6482,0.569995,0.962342,2.5538,0.563595,0.534336,1.29275
0.301172,0.907675,0.808135,1.45832,0.610016,0.942815,2.3458,0.539954,0.543379,1.34842
0.380096,1.09959,0.579736,1.06835,0.617798,0.935675,2.24676,0.580589,0.502115,1.76289
0.146556,0.875725,1.26529,1.44397,0.588643,0.956782,2.22665,0.599405,0.50906,1.57412
0.178198,0.987712,1.03476,2.60741,0.563096,0.949294,1.60478,0.512793,0.538712,1.42039
0.159215,0.908959,1.07886,2.19709,0.560226,0.946771,1.74187,0.515936,0.533211,1.41845
0.268316,1.02016,0.70385,1.86885,0.546055,0.82654,1.52083,0.596058,0.510909,1.65696
0.301973,1.04724,0.280308,1.88699,0.492272,0.792326,2.13069,0.491373,0.537074,1.34271
0.736671,1.5052,0.119997,2.51043,0.580164,0.961623,1.63279,0.565474,0.555555,1.19877
0.75532,1.49014,0.277875,2.53451,0.5348,0.92511,1.62151,0.490826,0.519579,1.36013
0.572594,1.27828,0.658014,2.05552,0.472765,0.792399,1.4184,0.518314,0.547249,1.48918
0.629139,1.13793,0.588605,2.31244,0.479125,0.925778,2.37488,0.614054,0.539463,1.16227
0.555352,1.09428,0.497783,2.15703,0.477561,0.853994,1.86286,0.650804,0.580415,1.1552
0.662862,1.10342,0.34726,2.31888,0.508238,0.945715,1.43603,0.583186,0.551502,1.08151
0.487844,1.01169,0.706898,2.50944,0.48587,0.915872,1.61452,0.573235,0.570038,1.26973
0.603561,1.09233,0.459348,2.96124,0.526314,0.917281,1.99435,0.498387,0.551053,1.00705
0.52638,1.01553,0.608717,2.13875,0.57171,0.919494,1.80363,0.704196,0.514089,1.50239
0.432917,1.16426,0.83735,2.44767,0.589357,0.980158,2.15458,0.4831,0.51932,1.36186
0.535767,1.27377,0.764722,2.09025,0.564847,0.959825,1.62692,0.54365,0.539652,1.16565
0.43297,1.18817,0.82228,2.04771,0.573596,0.870231,1.80926,0.550321,0.545388,1.55222
0.614478,1.42264,0.646259,2.90237,0.58094,0.968867,2.10641,0.388782,0.501336,1.47436
0.499082,1.22521,0.470421,2.72942,0.551247,0.864586,2.58112,0.697856,0.531119,1.58782
0.433013,1.08092,0.564681,3.26395,0.543882,0.856931,2.49665,0.661317,0.537314,1.32043
0.443691,1.22539,0.504314,2.2912,0.504299,0.884451,1.80342,0.716111,0.532502,1.35045
0.298018,1.07765,0.652264,2.47145,0.518338,0.893553,2.0798,0.519113,0.510244,1.40973
0.387587,1.18993,0.9585,2.19864,0.501401,0.837763,1.72716,0.827553,0.550119,1.15344
0.437202,1.28098,0.984788,2.35424,0.547008,0.897136,1.54657,0.746056,0.541671,1.39021
0.388025,1.25925,1.19497,2.02904,0.546307,0.961115,2.15278,0.395717,0.539848,1.40849
0.625637,1.46908,0.689778,1.80738,0.511685,0.935227,1.39799,0.702397,0.548616,1.16594
0.908176,1.76532,0.626977,2.89614,0.608815,0.947672,2.15244,0.487197,0.511501,1.67981
0.626405,1.60929,0.765325,2.04449,0.596062,0.927824,1.63454,0.712914,0.525303,1.40231
0.645803,1.56633,0.762751,1.95059,0.577723,0.935214,1.49383,0.679321,0.544458,1.40691
0.501327,1.38085,0.948798,3.06549,0.557695,0.976101,1.64191,0.601832,0.538027,1.26789
0.213687,1.12702,1.25681,1.33511,0.615617,0.895278,1.3254,0.460959,0.5084,1.70981
0.274749,1.3339,1.20132,1.98954,0.647938,0.949073,1.44297,0.578037,0.526152,1.4152
0.290757,1.15496,1.01764,2.14162,0.515171,0.916312,1.93307,0.445078,0.538769,1.25204
0.34795,1.23484,0.974956,2.7243,0.577188,0.962313,2.04794,0.638956,0.538968,1.33707
0.298528,1.16587,0.97237,2.69761,0.589903,0.969239,2.01113,0.635599,0.544405,1.34166
0.264214,1.20373,1.23673,2.15568,0.578462,0.872086,1.34443,0.560963,0.533514,1.59684
0.575632,1.42646,0.831626,1.51379,0.506035,0.867703,1.76004,0.573503,0.561739,1.30584
0.461732,1.34867,0.510236,1.63219,0.522763,0.90937,1.51996,0.554324,0.532534,1.29897
0.500214,1.35657,0.45201,1.96747,0.528267,0.900357,1.78917,0.520268,0.549457,1.2743
0.176599,1.10667,1.02547,2.10236,0.496407,0.819495,1.65394,0.563451,0.553182,1.26918
0.334554,1.09032,0.83696,2.26459,0.542193,0.928126,1.73231,0.555688,0.549518,1.10919
0.249879,1.04837,0.767339,2.99966,0.585179,0.909785,2.67734,0.526705,0.546446,1.48326
0.427321,1.06439,0.694805,1.87894,0.552003,0.922484,1.84372,0.444437,0.540324,1.28163
0.57037,1.21809,0.604766,2.08042,0.570373,0.954157,1.75481,0.481885,0.574488,1.2559
0.553831,1.20374,0.637085,2.45545,0.489809,0.830707,1.60049,0.479201,0.514858,1.46472
0.179417,1.12799,1.14964,1.76875,0.466676,0.835258,1.57904,0.627556,0.542624,1.20187
0.256648,1.15193,1.04658,2.08726,0.530312,0.912835,1.78255,0.670298,0.530089,1.34183
0.235267,1.17282,1.1188,2.16227,0.610993,0.974023,2.21432,0.632225,0.500794,1.53663
0.00836131,1.08549,1.37514,2.32134,0.486349,0.823952,1.80058,0.526728,0.593305,1.09864
0.035379,1.0334,1.31341,2.57109,0.529711,0.880251,1.9805,0.52554,0.580952,1.10736
0.323366,1.27706,1.21183,1.96924,0.478422,0.864209,1.4873,0.614214,0.554616,1.01952
0.0691413,1.08385,1.25031,2.29981,0.456009,0.741333,1.6476,0.487725,0.533879,1.45386
0.247959,1.12406,1.33567,1.55847,0.545309,0.985256,1.68819,0.756763,0.531506,1.19506
0.20297,1.05239,1.23562,1.73553,0.561781,0.983542,2.01533,0.69739,0.525134,1.24068
0.0638613,0.857393,1.20594,2.65135,0.607631,0.940826,1.52704,0.459347,0.55907,1.39791
0.0913631,0.898109,1.23018,2.06226,0.528781,0.948692,1.39239,0.452469,0.558971,1.04285
0.204901,1.04467,1.36874,1.57089,0.494305,0.798548,1.46314,0.606488,0.542269,1.46547
0.28899,1.1644,1.21892,2.34763,0.428948,0.803721,1.70228,0.4996,0.543473,1.21514
0.431177,1.12616,0.978622,2.39274,0.550192,0.949621,1.5163,0.452349,0.54004,1.05607
0.16709,0.979567,1.13771,2.11307,0.596214,0.903218,1.72077,0.563603,0.547198,1.3603
0.18518,0.960589,0.959032,2.3195,0.515683,0.90199,1.83581,0.521391,0.517732,1.5098
0.53235,1.38347,0.553298,2.66367,0.61355,0.961534,1.76381,0.468386,0.55863,1.31914
0.555521,1.43175,0.567117,2.52341,0.620544,0.963837,1.68309,0.407052,0.554879,1.25245
0.612216,1.46744,0.501208,2.58514,0.55844,0.855003,2.02467,0.386779,0.543801,1.53578
0.737478,1.54713,0.422226,2.1962,0.530106,0.833273,1.95085,0.384526,0.548501,1.29602
0.603536,1.45857,0.648368,2.77704,0.513521,0.874757,2.07784,0.423297,0.54757,1.26072
0.648991,1.36358,0.667848,2.42212,0.405391,0.65108,1.92015,0.6075,0.54756,1.3097
0.482757,1.48597,1.25936,1.81313,0.612124,0.968217,2.74993,0.404401,0.550883,1.21598
0.356513,1.32948,1.13366,1.74571,0.389082,0.758342,1.30754,0.827731,0.528183,1.26841
0.309514,1.34307,1.36593,1.87076,0.520006,0.846955,1.53866,0.574091,0.538642,1.53001
0.335752,1.30405,1.21505,2.01021,0.461247,0.867087,1.13231,0.669001,0.535253,1.15563
0.399238,1.40143,1.16274,1.98729,0.49252,0.866455,1.04582,0.649277,0.535403,1.21764
0.389136,1.19772,1.04596,1.92558,0.407941,0.786824,1.57792,0.391026,0.542835,1.17291
0.441191,1.16927,0.735153,2.27655,0.521308,0.950351,1.37859,0.543935,0.546364,1.11887
0.396825,1.07363,0.843848,2.60435,0.517035,0.970495,1.35593,0.529756,0.547981,1.09928
0.345506,1.21652,0.897953,2.57019,0.560324,0.970435,1.89821,0.347529,0.530721,1.44994
0.400333,1.26542,0.665134,2.08381,0.590349,0.959233,1.60329,0.629161,0.513426,1.55747
0.444513,1.26411,0.547558,2.55962,0.50634,0.876686,1.94738,0.622957,0.542416,1.3578
0.416166,1.30955,0.603811,2.2831,0.562396,0.91312,1.95102,0.529209,0.540353,1.35557
0.452963,1.34748,0.652395,1.45796,0.568178,0.890287,1.8567,0.415266,0.537949,1.38641
0.564192,1.30925,0.566131,2.18491,0.544108,0.873579,2.22382,0.586929,0.538334,1.30889
0.553669,1.28655,0.625848,2.22886,0.594203,0.956093,1.94351,0.492864,0.543305,1.35243
0.344017,1.2843,1.00423,3.03559,0.541953,0.970643,2.33416,0.618237,0.542443,1.26333
0.4791,1.24116,0.824325,1.21737,0.538797,0.938877,1.69569,0.467051,0.577115,1.10987
0.544438,1.33404,0.573276,1.71403,0.516771,0.889732,1.91266,0.533865,0.556876,1.23984
0.64053,1.33423,0.505002,2.31197,0.570322,0.970294,1.67226,0.427333,0.556567,1.23952
0.54404,1.29999,0.695657,2.43796,0.525885,0.837326,1.82725,0.482125,0.546239,1.38286
0.617553,1.34686,0.786275,3.54889,0.591348,0.928522,2.91287,0.572771,0.521825,1.4684
0.540507,1.332,0.909527,2.33934,0.592047,0.966407,2.44383,0.581149,0.552839,1.27574
0.586592,1.40594,0.798406,2.54125,0.506358,0.863782,1.87957,0.620571,0.551793,1.13951
0.638548,1.40243,0.711684,2.91603,0.613116,0.952475,2.27376,0.46131,0.560397,1.31609
0.505966,1.29278,0.817224,2.9501,0.533682,0.96225,2.24415,0.437843,0.521921,1.29579
0.647882,1.38373,0.820046,1.91429,0.664534,0.962965,1.79098,0.46983,0.543161,1.57703
0.652666,1.3765,0.720587,1.87766,0.658751,0.967068,1.74589,0.401017,0.547444,1.42809
0.65752,1.47925,0.730826,2.75502,0.564099,0.905131,2.58536,0.469824,0.514882,1.54448
0.542632,1.36729,0.680803,1.88375,0.669905,0.974816,1.81878,0.51713,0.521146,1.75651
0.49229,1.26043,0.669976,1.93964,0.671704,0.957375,1.95138,0.472133,0.51845,1.70608
0.296662,1.21014,0.884093,1.93079,0.537057,0.835626,2.30085,0.53704,0.526405,1.52332
0.531589,1.51148,0.790401,2.57735,0.592709,0.928782,2.05646,0.581974,0.551714,1.36242
0.559612,1.31617,0.796485,2.44306,0.492134,0.849903,2.12895,0.494097,0.527383,1.35551
0.494698,1.24472,0.758536,2.30601,0.49152,0.827606,2.0603,0.539967,0.528815,1.35828
0.349278,1.11013,0.840549,2.38593,0.586528,0.930501,2.17674,0.4933,0.531641,1.3862
0.439199,1.32358,1.06297,3.16333,0.612356,0.929081,2.17242,0.446523,0.540586,1.54677
0.502944,1.29701,0.985682,1.73311,0.57125,0.923895,2.38303,0.51806,0.532469,1.41578
0.306895,1.16485,1.03226,2.53546,0.545011,0.853845,1.63071,0.529211,0.557773,1.48774
0.147225,1.03596,1.2532,2.10663,0.475452,0.851575,1.64713,0.508456,0.517983,1.46759
0.139075,1.03567,1.2031,2.25855,0.543339,0.878342,1.7777,0.545692,0.517704,1.47421
0.197708,1.18914,1.17655,2.97127,0.492176,0.952959,1.72671,0.535304,0.558107,1.04172
0.0540888,0.994787,1.01286,2.16451,0.512644,0.951958,1.76976,0.53229,0.567866,1.20455
0.0975754,1.03848,1.26625,2.1201,0.635645,0.874121,2.29487,0.573707,0.499618,1.83043
0.0931869,1.00608,1.30488,2.14609,0.622242,0.94854,1.96288,0.602665,0.497468,1.90234
0.146759,1.09129,1.36093,2.61247,0.644875,0.973434,1.82015,0.608102,0.489785,1.63213
0.314686,1.14822,0.819105,2.1594,0.591793,0.917246,1.73621,0.562748,0.55771,1.1905
0.0587856,1.21742,1.27461,1.54301,0.562437,0.882006,1.69851,0.453843,0.533053,1.37255
0.317471,1.31295,1.06884,1.61273,0.51388,0.822157,1.2574,0.528411,0.55551,1.20235
0.397937,1.22129,0.400381,2.21127,0.510045,0.870254,2.01221,0.625285,0.530492,1.51271
0.461853,1.2335,-0.0864804,2.07415,0.617649,0.926092,1.59393,0.528089,0.524508,1.46404
0.451222,1.3355,0.0818219,1.8746,0.620222,0.988649,1.51272,0.471023,0.542785,1.52743
0.385436,1.33887,0.159722,1.64292,0.556758,0.900936,2.00876,0.483895,0.525788,1.35456
0.443524,1.40885,0.15953,1.73521,0.567554,0.904981,2.01571,0.472831,0.53129,1.41441
0.288129,1.20385,0.501626,1.7557,0.545144,0.911996,1.91494,0.527246,0.519664,1.48814
0.206716,1.10787,0.672455,1.98942,0.442067,0.724024,1.43377,0.480408,0.532223,1.42793
0.186632,1.1104,0.661764,2.07741,0.562836,0.894514,1.61495,0.561875,0.536191,1.41011
0.333457,1.20393,0.509195,1.49075,0.584065,0.887481,2.15218,0.471853,0.53021,1.34593
0.444364,1.41368,0.270255,1.30871,0.511168,0.797358,2.03393,0.65521,0.544181,1.46854
0.368057,1.25913,0.295197,2.25122,0.551541,0.912563,1.69494,0.691393,0.547875,1.12621
0.623843,1.29549,0.0403933,1.56019,0.514847,0.870886,1.36456,0.61559,0.543459,1.3476
0.358313,0.895296,0.679322,2.43777,0.592085,0.946501,1.87986,0.499792,0.544966,1.31267
0.379901,0.891816,0.699059,2.43288,0.590175,0.944384,1.88386,0.494162,0.543892,1.3139
0.506176,1.14073,0.388722,2.17047,0.577559,0.978943,2.00191,0.596227,0.568644,1.23125
0.468915,1.31023,0.540676,2.76023,0.52044,0.827983,1.92124,0.576719,0.562433,1.19117
0.64023,1.42051,0.152797,2.34277,0.592539,0.91255,1.84183,0.519753,0.52493,1.56553
0.744851,1.33394,-0.00946135,2.05176,0.475999,0.728175,1.67367,0.577085,0.536348,1.27418
0.642423,1.42042,0.867876,2.16698,0.576035,0.978573,1.75531,0.441453,0.520146,1.40853
0.73278,1.41505,0.680019,2.51061,0.63725,0.993015,1.65729,0.453356,0.537167,1.53257
0.726053,1.3928,0.670657,2.40426,0.617742,0.992266,1.61054,0.445834,0.532775,1.54309
0.644962,1.29297,0.784719,2.15181,0.624884,0.987925,1.47269,0.389493,0.508384,1.39302
0.534387,1.32922,1.04542,1.78531,0.580331,0.992455,2.19428,0.557544,0.57725,1.23962
0.571005,1.35342,0.999755,1.894,0.517663,0.844074,1.83965,0.515109,0.518972,1.46109
0.351276,1.18386,1.06923,1.2326,0.567623,0.902375,2.68221,0.551685,0.544778,1.28816
0.33671,1.15649,0.8046,1.75343,0.567804,0.96108,2.78327,0.504074,0.525664,1.53923
0.249191,1.0523,1.06098,2.7612,0.600105,0.906607,1.6655,0.499316,0.522385,1.52614
0.462663,1.18597,0.59246,1.88349,0.52671,0.807612,2.53494,0.504443,0.557996,1.23714
0.324292,0.833285,1.2297,1.66935,0.488759,0.835467,1.47713,0.58674,0.539513,1.39631
0.515042,0.943005,1.04444,2.56116,0.494084,0.852699,2.13253,0.570937,0.548296,1.22101
0.619562,1.19423,0.610286,2.69663,0.524368,0.900466,1.70515,0.871243,0.539082,1.45423
0.588824,1.22354,0.728394,2.57839,0.507961,0.917413,2.01586,0.805341,0.538107,1.19474
0.58912,1.25543,0.823842,2.14111,0.539895,0.918704,2.39031,0.838429,0.535998,1.21401
0.668124,1.40118,1.0495,2.23539,0.613333,0.971928,1.79914,0.542983,0.554025,1.32493
0.363199,1.32045,1.28354,2.56762,0.559827,0.893348,1.68841,0.704447,0.534457,1.48088
0.337942,1.12427,1.0674,1.91568,0.457908,0.963889,1.71867,0.476488,0.55434,0.976615
0.457977,1.25349,0.592832,3.0675,0.560267,0.899391,2.05903,0.54968,0.558734,1.43686
0.492576,1.3235,0.653167,1.78893,0.541699,0.86785,2.1801,0.454131,0.528474,1.417
0.256876,1.08155,1.26671,2.83308,0.484323,0.912354,1.85991,0.514274,0.5464,1.2049
0.395823,1.19202,0.924877,1.8583,0.524411,0.845888,2.91228,0.611031,0.559628,1.16134
0.0927538,0.902581,1.0318,1.562,0.448915,0.764219,1.25709,0.522359,0.562546,1.12038
0.053028,0.817748,1.1243,1.7429,0.518672,0.972701,1.48912,0.509645,0.552101,1.04693
0.304845,1.11884,0.531187,2.68888,0.489639,0.765539,1.37286,0.554385,0.561838,1.22822
0.186279,0.870316,0.955868,2.01816,0.534007,0.910125,2.34936,0.627277,0.561218,1.14075
0.127426,0.83233,1.17209,2.31653,0.543582,0.96472,1.57232,0.478161,0.542855,1.222
0.244768,0.906245,1.0052,2.47949,0.574019,0.914342,1.59198,0.491559,0.549425,1.20731
0.469664,1.15306,0.78232,1.80003,0.542916,0.937511,1.93398,0.631428,0.56031,1.00607
0.0746527,0.818634,1.17237,2.54459,0.626401,0.949255,1.96077,0.447857,0.506398,1.80017
0.217148,0.81446,1.1344,1.76707,0.609681,0.959057,1.73432,0.512998,0.515394,1.633
0.304152,0.817054,1.17242,2.25578,0.495753,0.82395,1.65853,0.690763,0.550426,1.13812
0.500933,1.01416,0.552267,2.47435,0.527868,0.896196,1.81979,0.667164,0.557207,1.16229
0.440105,0.920386,0.655236,1.74338,0.520457,0.948402,1.57891,0.613153,0.554179,1.01513
0.446625,0.815509,0.734263,2.03253,0.499914,0.756708,1.57969,0.702308,0.512509,1.61577
0.533698,0.866782,0.502552,1.72693,0.576594,0.897735,1.96711,0.523033,0.518771,1.54359
0.676226,1.31668,0.683188,2.64301,0.528629,0.917275,1.69487,0.782165,0.555979,1.38788
0.602304,1.13936,0.811738,2.53642,0.538063,0.933718,2.00444,0.566737,0.557361,1.06363
0.567406,1.2361,0.87657,2.13723,0.484234,0.789017,1.51327,0.39855,0.562945,1.33548
0.466969,1.15163,0.980909,1.56835,0.540645,0.896856,1.62472,0.663499,0.498593,1.44896
0.365771,0.99397,1.12467,1.65638,0.550367,0.920903,1.52514,0.649214,0.521063,1.81698
0.325043,0.958817,0.903285,2.26885,0.603608,0.904778,1.93786,0.512414,0.525716,1.4447
0.277817,1.19942,0.51395,1.91278,0.608995,0.921433,1.91875,0.518816,0.544018,1.32466
0.3462,1.14726,0.0673213,2.34365,0.525261,0.825588,1.47448,0.600903,0.561868,1.26915
0.159071,1.07645,0.977446,2.31881,0.512966,0.937775,1.95304,0.530947,0.51974,1.43626
0.257299,1.08708,0.71576,2.18573,0.611448,0.879235,1.58097,0.566034,0.520857,1.53117
0.303258,1.06478,1.07422,2.26809,0.530036,0.902716,2.38597,0.449658,0.520966,1.38419
0.243525,0.961104,1.12598,2.35307,0.512764,0.844583,2.23151,0.532846,0.53405,1.64906
0.262856,0.766427,1.13566,2.57225,0.533976,0.921221,1.51819,0.533437,0.522882,1.32293
0.287029,0.854344,1.15139,2.29999,0.55617,0.873864,1.79521,0.478903,0.538731,1.48283
0.36367,1.02998,1.02128,1.74617,0.580845,0.946066,1.73802,0.600628,0.517988,1.45337
0.355708,1.0375,1.05362,2.43916,0.565213,0.861096,1.93493,0.415601,0.558824,1.37277
0.406951,1.0846,0.993127,2.28983,0.59159,0.897635,2.14817,0.381376,0.556226,1.35748
0.296822,0.913044,1.07699,2.53477,0.570883,0.887295,1.67152,0.703194,0.5044,1.63836
0.421384,1.17675,0.355649,2.38095,0.588944,0.975415,2.03927,0.465391,0.545064,1.26398
0.472602,1.25026,0.390936,2.16613,0.586199,0.929292,1.88942,0.520322,0.543337,1.54908
0.478161,1.34123,0.286782,2.13407,0.546311,0.893042,1.67998,0.460627,0.489041,1.60335
0.422696,1.21121,0.652902,2.35793,0.589666,0.942893,1.8294,0.618032,0.554687,1.24873
0.417855,1.31203,0.630969,2.03779,0.534945,0.87237,2.20203,0.783228,0.536775,1.37447
0.332971,1.09221,0.937973,2.50142,0.541677,0.928883,2.04104,0.425906,0.557502,1.32865
0.388327,1.30459,1.00503,2.12372,0.472026,0.921973,1.31614,0.53026,0.555354,1.04694
0.18272,1.01629,1.31887,2.51251,0.56785,0.93188,2.31651,0.440531,0.54536,1.35506
0.274081,1.05676,1.31981,2.17778,0.526288,0.909753,1.87477,0.458336,0.509098,1.4831
0.226915,1.1467,1.0503,2.04898,0.528156,0.858026,1.746,0.567295,0.543024,1.26272
0.324822,1.25537,1.17164,1.51385,0.511696,0.805001,1.98148,0.427766,0.536428,1.42626
0.34243,1.33927,0.939081,2.78374,0.493232,0.80514,1.5568,0.680805,0.531183,1.3796
0.611738,1.70256,0.646508,1.59298,0.591897,0.898932,1.75665,0.634935,0.52167,1.57151
0.377846,1.61134,0.758675,1.94118,0.5842,0.870794,1.77233,0.6364,0.548566,1.30271
0.327631,1.50006,0.932127,1.98081,0.491273,0.848099,2.00804,0.593548,0.541646,1.38148
0.179803,1.36535,1.19189,1.87535,0.572618,0.933793,1.66922,0.581632,0.537248,1.34217
0.176015,1.24219,1.27249,1.28004,0.444453,0.722095,1.8362,0.712227,0.548647,1.29775
0.175299,1.33116,1.16749,1.37377,0.439855,0.722949,2.00685,0.761786,0.549604,1.26364
0.0171703,0.996248,1.05948,1.72012,0.466243,0.852003,1.07924,0.493882,0.519108,1.44136
-0.0326622,0.929075,1.0901,1.79409,0.466998,0.756256,1.30074,0.58385,0.524051,1.47465
0.00311604,0.823724,1.20951,2.04082,0.537605,0.887219,1.16093,0.497155,0.506926,1.46096
-0.107266,0.786676,1.02624,1.75174,0.539044,0.829931,1.88365,0.783624,0.537327,1.41936
-0.0867184,0.807683,1.24058,1.56694,0.44517,0.809405,1.6202,1.05945,0.534654,1.1429
-0.115081,0.681959,1.23467,1.43626,0.387772,0.652076,1.57607,1.12456,0.543138,1.258
-0.133329,0.70317,1.24248,1.43841,0.385233,0.744346,1.7702,1.11194,0.516922,1.14762
0.0624248,0.916218,1.14221,2.8217,0.672419,0.967971,2.22875,0.372296,0.51356,1.46469
0.370535,1.07827,0.871532,1.91585,0.588293,0.885703,2.10633,0.71985,0.54905,1.28523
0.420007,1.3798,0.82907,2.08926,0.534888,0.901963,1.32586,0.613653,0.558331,1.06999
0.420119,1.42396,0.872267,2.20037,0.564685,0.937976,1.28388,0.589648,0.563277,1.19345
0.409414,1.44862,0.877672,2.09761,0.575859,0.939856,1.33199,0.592673,0.56113,1.24211
0.422042,1.47753,0.874881,1.95088,0.543891,0.897631,1.35223,0.569666,0.554341,1.20204
0.294119,1.05424,1.10448,2.11125,0.487692,0.880604,2.01311,0.48357,0.540292,1.27157
0.448163,1.15438,0.882468,2.89152,0.576908,0.919397,1.98284,0.565444,0.544802,1.28176
0.292459,1.34723,1.01056,1.50296,0.502783,0.838587,1.32082,0.476803,0.532094,1.22741
0.290945,1.32831,0.792869,2.02072,0.393203,0.707788,1.39485,0.470773,0.558257,1.22572
0.137246,1.00461,1.02506,2.14155,0.408384,0.822931,1.7818,0.44939,0.542851,1.15548
0.235333,0.976933,0.802718,1.67135,0.537008,0.870559,1.01438,0.604025,0.566747,1.1762
0.0634412,0.920359,1.14165,2.51983,0.424553,0.892742,1.71555,0.437973,0.547219,1.1698
